baseMean log2FoldChange lfcSE pvalue padj
100302285 2028.64349094151 0.981372902467697 0.236414765215231 8.09398000921679e-06 4.05907057178633e-05
100302290 3.49033528772835 0.710257598286851 1.24392040875771 0.0109981270080819 0.0285430278685546
100302401 11.009613636689 -1.04156744292583 0.553482550871009 0.0112437508073604 0.0291055490853089
100302650 12.1225450615731 2.06081356581415 0.584635022862945 3.87452827014042e-05 0.000173540301990737
100302691 12.0204413755525 1.45898767477507 0.770243221849042 0.00455779437391763 0.0130760117515554
100302692 2129.21120028724 0.965235696355853 0.194957962449843 1.86134277035888e-07 1.22110869672746e-06
100302743 40.7793989029228 1.0866346899868 0.310582891812848 0.000108127574122027 0.000441995028438361
100303749 42.4842546323574 1.33208645647051 0.348072153026133 1.99153541148746e-05 9.36318887490373e-05
100310812 405.976065845606 -1.49522204803396 0.238186017634775 3.97574576214515e-11 4.44789315010245e-10
100310846 42.9902776546887 1.17809685822416 0.338525954463135 9.48219432602112e-05 0.000392850467761171
100313824 32.203362647727 2.4580619323146 0.525865509257507 7.77225132859124e-08 5.41425662696612e-07
100313896 48.3411564116684 0.933292848176729 0.403687967631071 0.00445128403046232 0.0128142062050722
100329109 301.12717569612 -0.732838720757899 0.159830407037772 1.93932981092253e-06 1.07823742383337e-05
100359394 5.1488527565851 1.57367108509453 1.04824695517011 0.00940537912718965 0.0248931942987826
10036 838.116700378802 -1.41659407715526 0.138620564266401 2.43409164222895e-25 1.31558411547817e-23
100379132 32.1688349467851 2.06749082171049 0.481320139289891 1.42744419569315e-06 8.13376907438492e-06
100381270 566.620069398208 0.700524387469389 0.215719359409777 0.000467961795116214 0.00167004952903928
1004 528.133399771081 -1.23470167443076 0.263143787034476 2.95769678388417e-07 1.86919019320078e-06
10042 1210.53224538371 -0.614677800992095 0.156337661948373 4.63890025581658e-05 0.00020437113015136
100422866 8.39836803841314 5.75195747557338 1.41761721728132 2.1160994797609e-07 1.37084079408675e-06
100422885 1298.56813297384 1.0131758869244 0.243643478009162 8.0534650846313e-06 4.04176888489338e-05
100423014 115.31450106774 1.59623805144083 0.338111198743428 3.01900479780387e-07 1.90316249917842e-06
100462977 26099.4073048159 3.74887725415443 0.858797977555167 6.83560092695696e-09 5.61098186838161e-08
100462981 24310.5005364306 3.85520412617556 0.7534121675035 1.64786864832791e-10 1.69149857180706e-09
100462983 3585.66433391702 3.36753541540289 0.739200300009396 1.18615747532496e-08 9.33005645827199e-08
100463285 633.143472449476 3.42864009286931 0.772574692744468 1.35728513347043e-08 1.05688946661892e-07
100463289 294.828038278171 3.96293579473574 0.394344848452595 1.74391400487164e-25 9.60582140388315e-24
100463482 9738.63480502334 3.37128240222963 0.944222719277438 3.81038294979898e-07 2.36288281353268e-06
100463486 52736.0331257938 3.81237481138129 0.775409617921908 5.69242438020293e-10 5.44140708889953e-09
100463488 8833.82208568222 3.54704486463584 0.824228277022856 2.31971316267577e-08 1.7502027454919e-07
100499405 2938.76267910898 0.704647937302811 0.15713227888948 3.42508347183668e-06 1.83107087754515e-05
100499467 256.020889668359 -1.62971984162269 0.204037066112948 1.26451901062284e-16 2.70910767844382e-15
100500805 62.709654416246 2.22886190534582 0.304674240990687 1.9970013162584e-14 3.35177293437153e-13
100500815 32.8931807379094 2.50933519569275 0.48082874987502 7.80901450049974e-09 6.32247921004316e-08
100500819 185.632720689341 -0.992357297115729 0.379852165452063 0.001249081713433 0.00407929488786801
100500833 18.9050434363383 1.12164565166008 0.463060370192892 0.00278180279106413 0.00840166955323637
100500862 93.1649395410327 1.78093219761727 0.322762234494746 3.6149027888376e-09 3.09322751370824e-08
100500866 7.97606507115494 4.04719517532352 1.01200200557786 1.80773793782594e-06 1.01008860384066e-05
100500867 4.87123462437802 0.709222885677043 1.18073573166715 0.0100933132337917 0.0264846016911676
100500880 5.63314230799336 1.0283818826581 1.49977861517058 0.0145958843766677 0.0365758892521593
100500892 2871.11626140763 1.4516942063037 0.370645522008979 8.16613318424415e-06 4.09423638384387e-05
100505503 39493.7510618377 1.11852429476103 0.198043930992112 2.54231455271703e-09 2.22259589691133e-08
100505538 25.0929009340551 -1.36435052876868 0.512127193377632 0.00094187939520269 0.00317207064966797
100505549 82.4797419160087 -0.553506476272339 0.22467235632872 0.00786506206935356 0.0212974682764497
100505641 1235.85867019828 -1.11589027263882 0.136917249868134 8.39591708868847e-17 1.82788000548552e-15
100505658 83.6543818434567 3.18993491437736 0.293442065051465 1.34196815262708e-28 9.83784652980435e-27
100505696 60.8043110578097 1.23351701459793 0.250850907108896 1.66615534723564e-07 1.10021918769311e-06
100505716 122.94677549296 1.13968708892641 0.329223153142024 8.8712018095334e-05 0.000369816849628191
100505738 493.346643849851 0.905812931600186 0.153470132974038 1.15086363485688e-09 1.0560496531049e-08
100505761 56.6536815338838 -0.774130454126423 0.357193783823118 0.0086951364088232 0.0232208173270467
100505795 5.28700499321691 1.30318135489312 0.957430182407666 0.0156420907790661 0.038888216809221
100505835 28.0322444619389 0.999156519583654 0.976824509530114 0.00971031666949334 0.0255661465400269
100505876 156.709811379062 -0.5102860190367 0.172352056623498 0.00195290873297143 0.00611345342495404
100505894 175.998491292252 0.630957505460943 0.195963349126385 0.00064829588025311 0.00225494219218473
100505918 12.7079595261577 1.21902277398285 0.909704210858564 0.00987912298338557 0.0259698942945694
100505967 29.9060778950401 -2.1763808987228 0.426276212217357 2.95984180608454e-08 2.19134817519883e-07
100506012 144.527797389129 -0.4430644280064 0.197886719654157 0.0173505230947469 0.0426725076967303
100506046 13.0064934666697 -1.18491558757621 0.748040268323583 0.012442009316951 0.0318566476282595
100506054 99.9155414624687 -0.921600044779358 0.303938850134203 0.000549113792880824 0.00193331017542393
100506068 423.548872800856 1.30395880106556 0.401314301458775 9.44533484624739e-05 0.000391418341413665
100506083 24.4086171009133 -0.993642763862532 0.395751647884921 0.00271986552212903 0.00824300795642233
100506134 5.00598619139911 1.89559860904333 1.09054757500097 0.00511143001245939 0.0145176710413048
100506136 7.50151116519561 1.25686541144173 0.740006504065298 0.0105162365361384 0.0274478674998122
100506190 198.291044604765 -1.19119665793938 0.187879120420097 4.65607452747847e-11 5.15749793813e-10
100506215 90.1547704812851 0.949248401922827 0.22430007955186 6.79231532615742e-06 3.45267465898471e-05
100506233 66.8973181639275 -0.905001654310177 0.28512413758224 0.000418657438145995 0.00150743596231885
100506311 89.6437916798321 0.623319926044251 0.249020266020481 0.00613529713285375 0.0170792032861546
100506388 9.81281811461437 1.11085171502623 0.651257844309216 0.0125787052733131 0.0321787344801209
100506394 8.67455652942252 1.24042587175976 0.715261185377364 0.0100153057876788 0.026303877628922
100506421 367.726113065799 0.384171324478445 0.148107275015827 0.00722227455427004 0.019743721862788
100506428 1161.44241708092 1.26814250752321 0.252688089637113 5.21125628822425e-08 3.73609270165721e-07
100506469 20.6994457729902 -1.6246657307769 0.433938152915792 2.15124119972026e-05 0.00010053088221224
100506548 1337.43577480783 1.28342267278729 0.232072088149662 3.19656068252808e-09 2.75867565752423e-08
100506686 70.874795155655 -1.4344531426564 0.311549872653817 5.10678673282355e-07 3.10754061375559e-06
100506714 28.875877660022 -1.07003479051525 0.435277886981109 0.00273399006912811 0.00827959137653939
100506730 53.7545229500002 -1.17300903027302 0.294168804951028 1.2635774751298e-05 6.13381215955133e-05
100506801 12.5443849455019 1.21845296816521 0.616723207488957 0.00556218813364487 0.0156476201001801
100506844 205.029708402265 0.515636298192572 0.205036743471107 0.007251223039764 0.019805535358575
100506898 120.241711158497 -0.720874984622017 0.21473905692999 0.000330741463342952 0.00121585483242048
100507027 4.69152715696946 1.69616038955022 1.11851051856797 0.00780909103053424 0.0211572739115133
100507032 156.313951439871 -1.85063942844778 0.34344573156835 7.0757025502718e-09 5.77982833928199e-08
100507034 35.8321962294103 0.684940119217852 0.336995290755259 0.0172476581128474 0.042450590593945
100507057 60.2847514206682 1.39770811815237 0.285992236465549 1.51450513796687e-07 1.00700605479591e-06
100507098 29.7715794414576 0.766950176253883 0.369846475557434 0.0131968771843224 0.033558153889498
100507118 23.5851583872462 3.3916566334276 0.503162083671453 1.71423965977224e-12 2.28112683438999e-11
100507140 10.2884132647632 1.0824108030534 0.561815569371111 0.00946269026350098 0.0250149706501603
100507156 26.7117108895224 1.40205419730634 0.403722524498253 6.99770345410501e-05 0.000297623843111301
100507171 200.300952914948 -0.513914940492234 0.220124077542996 0.0111562869468059 0.028905120787509
100507178 23.0940798529289 -0.690404779861104 0.351640152387896 0.0200949840504222 0.0484786054207083
100507217 1334.34461549289 1.1289248241259 0.132301690024645 3.35500085987415e-18 8.5077757654167e-17
100507334 6.82523447652601 3.2505106351424 1.03706010620946 0.000136789222789861 0.000548026774929175
100507341 9.28775892341029 2.19206304451759 0.666654828637306 8.90530222580556e-05 0.000371084937726829
100507373 42.896999813949 -1.02919556963132 0.352214061707898 0.000766664621363268 0.00262722399569667
100507387 71.2200275964508 0.838581367704279 0.267603555156954 0.000545595586802549 0.00192293829194745
100507401 24.0877660426776 0.879195567862844 0.394249455551446 0.00724627939309198 0.0197947144396659
100507404 21.0613328596944 -0.748165540324937 0.372061344043962 0.0158810935563726 0.0394192127673567
100507564 104.813455728207 2.33169370454909 0.427351447764984 6.94159275408562e-10 6.53631526961075e-09
100507577 27.0841873953843 1.09438897505569 0.373033438593445 0.000697615212537839 0.00241109595144228
10051 4513.90670168668 -0.52286986507648 0.214502079496839 0.00773903333703722 0.0209872090495925
100526739 30.7583806888755 -1.71767852482599 0.47027102043025 2.21309123885081e-05 0.000103205920368337
100526767 33.8288125487213 3.0057093979389 0.446356269400891 1.38078809536105e-12 1.85330812266836e-11
100526773 56.5042064436985 1.07869465594126 0.394930862903458 0.000913170303903182 0.00308263786448227
100527963 14.6439427497797 1.1527336990323 0.578528308393285 0.00695830398145139 0.0191168449531289
100527964 8.76559396730916 -2.45354675196137 0.746653052617921 9.28323319613124e-05 0.000385399467121099
100529209 1563.63615875072 1.16114038416707 0.137588990148325 6.66980617252505e-18 1.64783446615325e-16
100533184 22.9440305507601 1.59497240851717 0.45281202879506 4.8706623533606e-05 0.000213508486722657
100533955 16520.655953818 0.43728085587663 0.141138122996958 0.00141276312810589 0.00455919716065549
10055 1654.03935137644 -0.547451489763311 0.143127192957117 7.84945521783929e-05 0.000331011515271836
10056 1342.92973884866 -1.60801825421839 0.149839074084184 8.91653009762971e-28 5.99190822560717e-26
10058 178.414461922486 0.535722146008908 0.189589772556739 0.0028283111091077 0.00853063314775751
10061 1245.89656273005 -1.85925676591762 0.235218361759703 9.47973744156091e-17 2.0505526483033e-15
100616114 6.84633218759126 3.66544882780662 1.14387491796864 0.00010056436554286 0.000414681450060148
100616154 12.5703820501926 1.2717337449938 0.549801802568667 0.00275165431227691 0.00832183482380775
100616209 188.663748191637 3.24436111355236 0.826274171916965 3.01306422545821e-07 1.90002655887758e-06
100616258 48.3398337284818 1.05546578238632 0.311614509623935 0.000166949874607758 0.000657750531970372
100616275 647.972758174539 2.518467485872 0.366437624264263 3.55118194743888e-14 5.80160681202332e-13
100616349 2.8449792794489 -0.562364199332763 1.03120771115764 0.0202425400628409 0.0487795371344577
100616353 11.9031377518279 1.47489573999006 0.621242501437439 0.00196084681056515 0.0061344928151759
100616394 147.944252578892 0.740682840211092 0.227505299639834 0.000466748134625445 0.00166680179464792
100616396 33.6037323449907 -1.19378819789286 0.450322492435315 0.00115553764062909 0.00380585506209484
100616406 74.6768728401621 -1.18504485985708 0.244033406336004 2.4431681450896e-07 1.56661163501929e-06
100616408 25.3900428663529 -0.757696870348476 0.346791808748919 0.0105196743253695 0.0274499412579868
100616468 5.80129213760993 2.99318366906964 1.02926611690789 0.000311982201828386 0.00115447158385834
