"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"55796",3824.7450158619954,-1.9394387668873656,0.13710296322332463,1.2300565482907569e-46,2.0426245968250072e-44,"MBNL3"
"8110",648.2397472390396,1.7993652322855966,0.12780498801852075,4.214756795614091e-46,6.930382448631328e-44,"DPF3"
"3651",153.3828147677622,3.5056192955385717,0.2489357790218794,4.4510241019522074e-46,7.247822935722565e-44,"PDX1"
"85495",104331.65999955687,3.1256798831617436,0.22541622048009727,4.822834660222892e-46,7.777748357813302e-44,"RPPH1"
"137964",2962.748167253037,2.075049201020221,0.14853294984308898,6.710357935386156e-46,1.0718678408790153e-43,"GPAT4"
"5997",438.3092536962809,2.4586940296246547,0.17533775157046724,9.645576831167701e-46,1.5261850435126857e-43,"RGS2"
"124976",693.3792544497859,2.018662966919223,0.14371028660249957,1.0791271682724848e-45,1.6915066230155248e-43,"SPNS2"
"7458",12755.900070013226,1.32038986808195,0.09408297162794822,1.2766095444625408e-45,1.9825273407153456e-43,"EIF4H"
"1410",561.2000705710203,4.163282877818651,0.30135562663526855,1.5472109845713407e-45,2.3807176727734428e-43,"CRYAB"
"57710",418.7492246129016,1.9686721371527984,0.14056189132564453,1.6802473824653042e-45,2.561919008973462e-43,"KIAA1614"
"3956",10660.928467463618,2.1602937546915677,0.1543534473026292,1.9687323097541653e-45,2.974736783711429e-43,"LGALS1"
"54888",1658.5610479846414,-2.0506949752455284,0.14679778306791608,2.047542419906766e-45,3.0661947738103824e-43,"NSUN2"
"1373",1573.7046682090665,1.6604186948512611,0.11872239430994448,2.436023024935104e-45,3.6156617853284575e-43,"CPS1"
"8451",1421.7243575638938,-1.601979011887054,0.11454082620092129,2.5713626748540307e-45,3.783060945846649e-43,"CUL4A"
"9949",338.1246355287561,-2.3635740784987624,0.16943928694161225,2.6684111713529233e-45,3.891703666602716e-43,"AMMECR1"
"5352",894.3568849465107,2.3551691984233325,0.1693855955357489,4.543290564229989e-45,6.568971495109084e-43,"PLOD2"
"55731",335.84606914407027,-2.2942175268835396,0.16532238593682427,7.536630124190891e-45,1.0803791490848686e-42,"FAM222B"
