"entrez","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"7070",477.53955392453497,-7.467773643357868,0.3584253009653947,-20.834951169027175,2.0872763246088323e-96,2.0273416758593503e-93,"THY1"
"399979",604.0950837513217,-6.022596719694322,0.29128212673481674,-20.67616295996525,5.6781642343887104e-95,5.2644325404012055e-92,"SNX19"
"441519",751.7593078639592,9.091273274316992,0.4408900056639159,20.62027525579053,1.8052851576834417e-94,1.600973972229094e-91,"CT45A3"
"26002",910.8772256151755,-7.063634708899489,0.34413559674189603,-20.525731065819564,1.2684116878790482e-93,1.0779913832362061e-90,"MOXD1"
"493869",1751.259945639086,-9.291305507566554,0.4534540874879508,-20.490068926357274,2.6401925289187643e-93,2.1540802804942415e-90,"GPX8"
"389136",4629.234630852332,-8.96748672368782,0.4405652758707077,-20.354501852114872,4.235337372950349e-92,3.3226221690795484e-89,"VGLL3"
"23136",689.3150924250442,-5.997298078083638,0.2957040921504462,-20.28141725895486,1.876460953619438e-91,1.4175620026287287e-88,"EPB41L3"
"4113",606.4024971344548,7.713930075816233,0.38128352324968334,20.231480264529473,5.172660028599193e-91,3.7680980929763474e-88,"MAGEB2"
"1281",3907.33884381319,-8.673135161837193,0.4296133247710463,-20.18823593625585,1.2422113357532627e-90,8.737029177710103e-88,"COL3A1"
"2335",20729.851373971447,-9.631909412548204,0.48004129960961145,-20.064751554462614,1.5003841558686834e-89,1.0201111875751179e-86,"FN1"
"10642",3122.670747591121,-7.837640829287323,0.3912368751365205,-20.03298085476327,2.841308148497305e-89,1.8694891066096625e-86,"IGF2BP1"
"1277",7014.655638418053,-8.739167881151568,0.43942258060583056,-19.88784433677237,5.18567205933199e-88,3.305379781068581e-85,"COL1A1"
"10395",2230.186915126703,-8.44190750501572,0.4313244214751689,-19.572060112301607,2.6764098535718483e-85,1.6542645994940908e-82,"DLC1"
"23641",348.2571294506548,-6.24478290055998,0.3194123318612063,-19.550850977392805,4.056970350463989e-85,2.4338242423062936e-82,"LDOC1"
"26022",495.16658211474123,-7.758507025240268,0.39689882638258245,-19.54782052633639,4.305244780636252e-85,2.5089736511610753e-82,"TMEM98"
"120114",1863.6547666347426,-6.142607040062158,0.3164623115584126,-19.41023248491426,6.324030113506651e-84,3.583090061810977e-81,"FAT3"
"8522",5854.268427245517,4.046741499960811,0.2105320452434511,19.221499013517473,2.446005246630491e-82,1.34840997339249e-79,"GAS7"
"3226",1006.8708148815197,7.878999703721356,0.4110245657432012,19.169169826807813,6.696894845350308e-82,3.5946464252792166e-79,"HOXC10"
"79822",1001.2081320793802,-6.529689704971506,0.34075523937787067,-19.16240441935097,7.626731813910384e-82,3.988780738675131e-79,"ARHGAP28"
"4281",1154.2030208893182,-4.577384170163724,0.23933652799070354,-19.12530531211484,1.5546053666360502e-81,7.927321415818879e-79,"MID1"
"23266",2595.7450739553,-8.229652334973034,0.4311914539626377,-19.085842864794174,3.3109288535811825e-81,1.6471467274754972e-78,"ADGRL2"
"10769",1466.1357043540493,-8.325073546044177,0.43839952609923233,-18.989695586851035,2.075280299577239e-80,1.0078450540589748e-77,"PLK2"
"7837",1715.465880070697,-7.090412609286343,0.37452615350635154,-18.931688863127945,6.252531324393791e-80,2.9658809633409336e-77,"PXDN"
"10186",777.8653043852495,-6.2454947577191735,0.33046905933872994,-18.898878975890923,1.1650157897965615e-79,5.400642514654651e-77,"LHFPL6"
"4609",16758.104580395775,4.844334392196164,0.25695334298512107,18.85297282346187,2.7778418248578364e-79,1.2591031044805618e-76,"MYC"
