"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"23671",17.599207163815095,-0.12206179417881799,0.6368409916991002,0.9392558484107799,0.964527951938942,"TMEFF2"
"27087",2.3242020132473877,-0.057544841376424564,0.6730412879083624,0.9399582718572553,0.964527951938942,"B3GAT1"
"283310",2.149919030901982,-0.03811336035060486,0.6851346166109039,0.9394469396854692,0.964527951938942,"OTOGL"
"3853",2.4175356020294183,-0.04472289065779554,0.679997625797145,0.9396794272128013,0.964527951938942,"KRT6A"
"440184",2.1024632436048307,0.01243983045183686,0.6949373200283099,0.9398471258530362,0.964527951938942,"CCDC196"
"53345",3.862157166878439,0.022949544287029132,0.6411317379118215,0.9394000688351155,0.964527951938942,"TM6SF2"
"53616",359.10097047967406,-0.019471023046365946,0.23881830297620926,0.9398352373973327,0.964527951938942,"ADAM22"
"54926",812.4594574146884,0.017558722394718753,0.2329208424522393,0.9398783647607681,0.964527951938942,"UBE2R2"
"642819",23.455464487951314,-0.02462806767643802,0.4593479139477905,0.9394732831090822,0.964527951938942,"ZNF487"
"7008",141.01727997694337,0.02372309126754472,0.3538955756991527,0.9397115513451442,0.964527951938942,"TEF"
"7484",6.564698425391081,0.02007297869051625,0.6494779881002216,0.9398119462254901,0.964527951938942,"WNT9B"
"79954",444.5089748938431,-0.013757095927975223,0.19453432756683847,0.939851825842799,0.964527951938942,"NOL10"
"9459",74.52170383752056,-0.02057427008493175,0.3197512068850045,0.9399724371252287,0.964527951938942,"ARHGEF6"
"80222",295.9936823600551,0.015394457285623032,0.2509484420339007,0.9403833986349751,0.9648405534620403,"TARS2"
"10083",2.5636160587261427,-0.0059383946833943815,0.6832806075494778,0.9404456557319781,0.9648449668223313,"USH1C"
"2908",730.7900306145388,0.02129173064859642,0.30667914053263506,0.9407726915568883,0.964942626396345,"NR3C1"
"4062",2.4070747468688296,0.006425246844118816,0.6697158102905845,0.94074099209258,0.964942626396345,"LY6H"
"51201",46.3465385479596,0.026911551066818033,0.4335795626346116,0.9407161999548345,0.964942626396345,"ZDHHC2"
"646214",91.87953312406546,0.02220653291891862,0.2992478088154588,0.9406844915221153,0.964942626396345,"LOC646214"
"54103",321.6337972703773,-0.010205009270989714,0.21695752925661405,0.9412525488054262,0.9653753346791977,"GSAP"
"100652758",83.78185463332493,0.016491951820880375,0.2406872141877537,0.9417869209168078,0.9655033649391513,"LOC100652758"
"158866",7.081286641501325,-0.015166503195788042,0.6604306970353884,0.9416831557358951,0.9655033649391513,"ZDHHC15"
"23316",3.986033160820542,0.024793300000783735,0.61715547185037,0.9415287672215136,0.9655033649391513,"CUX2"
"2687",6.52117964123077,0.014097530556668162,0.6277189996866159,0.9415612089707549,0.9655033649391513,"GGT5"
"56311",41.69119262738168,-0.02310801529227209,0.38899036283524585,0.9418413410987396,0.9655033649391513,"ANKRD7"
"79621",1172.9947816330746,0.010546520169578646,0.171156734703528,0.9418257761139404,0.9655033649391513,"RNASEH2B"
"862",5.608578515361395,0.02012875067523253,0.6572931388907259,0.9418248888937475,0.9655033649391513,"RUNX1T1"
"8637",14.119516640877391,-0.023864610777909682,0.5602814863850802,0.9414811569541568,0.9655033649391513,"EIF4EBP3"
"9122",10.69738024406312,-0.021872856253443578,0.582373888989346,0.9423303960715839,0.9659452271288547,"SLC16A4"
"677829",17.431151286861056,-0.023955330032616504,0.5350875947523662,0.9430711170209047,0.9666449917598832,"SNORA49"
"642587",3.2420003344806103,-0.009866846744653893,0.691297799887171,0.9432391497489492,0.9667577027039651,"MIR205HG"
"10178",7.124893026673641,0.0251107815837103,0.5797856010815762,0.9435317054183576,0.9668789752434334,"TENM1"
"285266",19.84350810919648,-0.02395742017111505,0.5376333610077646,0.9434240534794688,0.9668789752434334,"ENTPD3-AS1"
"338817",3.8144697010444766,-0.033240135339706135,0.6679941067673828,0.9434822371361884,0.9668789752434334,"LINC01252"
"100507404",19.90423936486666,-0.024300118450565518,0.5213639683229226,0.943769541627085,0.9669628273800803,"TMLHE-AS1"
"89866",3.844946954457188,-0.01444782480319844,0.6620208349454264,0.9437877812409254,0.9669628273800803,"SEC16B"
"9051",5.845435365570004,0.02573103712764158,0.5817784720039568,0.9436795504871981,0.9669628273800803,"PSTPIP1"
"5253",203.30123710258002,0.016659728807404954,0.24594344064144777,0.9438580955424073,0.9669753584363074,"PHF2"
