baseMean log2FoldChange lfcSE stat pvalue padj
100379345 42.3308825726973 1.55947489553773 0.530508906677795 2.93958287204568 0.00328654368478859 0.0351434078427024
100422911 7.66806856202576 3.89919737546239 1.37959546378153 2.82633386222836 0.00470841614265911 0.0446002708097426
100462977 3187.18684260043 3.85705062379344 1.12377580095979 3.43222431066697 0.000598652191236455 0.0104482256874093
100462983 188.407455091071 2.04808348163055 0.693510218276051 2.95321312888761 0.00314484754750922 0.0340940018242503
100463285 29.2938400593167 3.78095118183635 0.949940326795615 3.9801986242551 6.88577107813351e-05 0.00209043845835379
100463482 509.631114089008 3.96175342540942 1.32021148031819 3.00084757970335 0.0026922929179477 0.0309279930243578
100463488 381.830675753613 4.12284392962295 0.906932246867494 4.54592274545654 5.46950969346804e-06 0.000280835510909995
10049 2239.22518720667 0.748260003590015 0.247807949250147 3.01951574134005 0.00253179136011641 0.0295198681053717
100499183 15.1150218828216 2.07409473548691 0.60707945341904 3.41651282020123 0.00063428677188275 0.0109328791681473
100500805 25.7757633536221 -2.3095446925948 0.786947676922348 -2.93481353376267 0.00333748183134691 0.0353369990563434
100505474 2.49306508465969 -3.85641528596434 1.33306431499108 -2.8928951458656 0.00381708702790412 0.0387685352625335
100505576 32.7314390471775 2.36295308272828 0.523004909004094 4.51803232062929 6.24169583424145e-06 0.000317136817060936
100505636 61.5150629110235 -3.38798312425092 1.01549930779259 -3.33627319905854 0.000849096780340957 0.0134665226939161
100505641 2401.26939404426 -1.27795763540516 0.297187796126506 -4.30016862085805 1.70668199764122e-05 0.000696269007842729
100505679 11.5549232414334 2.14923059710091 0.742472908031444 2.89469228284608 0.00379530383466221 0.0386077431377557
100505702 4.56512770805849 3.47760806369513 1.15811524555536 3.00281692779847 0.00267493290677424 0.0307648902871316
100505806 222.550690019326 3.00924175869358 0.692388310236004 4.34617643626575 1.3853115291643e-05 0.00059510292179994
100505845 2.55929853644297 -3.91403506736543 1.28966048511843 -3.03493447502659 0.00240587950359917 0.0285304175137354
100505881 410.77490645277 3.25376418947587 0.692131665691976 4.70107690597112 2.58793016652995e-06 0.000155271903551575
100506012 60.9405891895864 2.146786055931 0.652907026647102 3.28804250576912 0.00100886606289939 0.0153259434691819
100506033 65.9475326465988 0.952702247097015 0.336824791339051 2.82848018196504 0.00467695967346989 0.0444185628334426
100506172 4.51069304759887 -4.1131320115964 1.42566419524204 -2.88506369545045 0.00391334476774525 0.0395192990038
100506311 61.0537521368586 -3.06685682202306 0.977629490328648 -3.1370338685181 0.00170666411268926 0.0221558930173001
100506428 330.383813494158 1.68265623353381 0.339950719305518 4.94970634852984 7.4325538244328e-07 5.54166656794874e-05
100506499 15.2477154810436 -4.50902120319063 1.27034962127813 -3.54943326440638 0.000386061306633677 0.00765046133105027
100506548 938.407393540451 -1.80871100562252 0.235923861686354 -7.66650305184937 1.76748961070998e-14 9.82724223554747e-12
100506844 353.451344106709 1.23126717254965 0.402541884741991 3.05873057989687 0.00222276951057234 0.0269670166307591
100506930 456.634894760479 3.51144144108698 0.778613342297314 4.50986548821063 6.48687440851597e-06 0.000327032580284251
100507003 10.7878981160078 -3.53057483158631 1.19394425154375 -2.95706841171298 0.00310579201283249 0.0338402645967079
100507173 9.51391665748475 3.35042751415731 0.86611122925536 3.86835708969833 0.000109571124109112 0.00301165829825328
100507341 10.3600324108116 5.67568944862588 1.73832867030193 3.26502665784145 0.00109453774870092 0.0162221664811271
100507373 26.9029011423713 1.96128902659817 0.685863825732706 2.8595895468068 0.00424189639972381 0.0415019124879966
100507387 25.9468723569699 -4.37122816116962 0.931850557358805 -4.69091114090142 2.71991085717005e-06 0.000161863808197337
100507436 275.264039546807 6.44345253885107 1.11744618011851 5.76623076215421 8.10640457992166e-09 1.24213096949036e-06
100507495 63.073331239732 1.40654521343176 0.464913551909414 3.02539086601161 0.00248311999263242 0.0291444602271573
100507500 511.089152850956 -6.18552078111526 1.04040458943379 -5.94530324446334 2.75945525964367e-09 5.01859807034259e-07
100507564 25.3120297234859 -1.61547763581148 0.568867662731913 -2.83981273966842 0.00451400236228708 0.043395562659071
100507588 144.966546222769 -4.55347546436722 0.852209059380576 -5.34314369724829 9.13482900638981e-08 9.11609089560747e-06
10053 50.7583107955039 4.89960734487037 1.221232041384 4.01201997559589 6.02014045728251e-05 0.00187522604029787
100533970 113.999503308531 -4.7999315127986 1.0680133892158 -4.49426155258505 6.98117799327143e-06 0.000344849906981108
100652730 12.6068930307278 -5.07064756474828 1.00862142201552 -5.027305046343 4.97420757056359e-07 3.99992063318874e-05
100652768 6.8209964101042 6.06365805844656 1.38952412714117 4.36383790681062 1.27800287159526e-05 0.000561124384122171
100652781 48.1973283249913 -2.81239970462409 0.663810003309329 -4.23675402691023 2.26774329398184e-05 0.000879089332686984
10073 440.820965035581 0.660710362739471 0.217773926736903 3.03392776462946 0.00241392221403353 0.0285735561344845
100874188 5.37692583155865 4.95912028544003 1.16429941102515 4.25931700942251 2.05052487375924e-05 0.00081601664710337
100874198 9.44133057367244 -4.77453214072189 1.46476389129711 -3.25959164414808 0.0011157272817629 0.0164609953776391
100887750 199.600207223767 -0.862186456716998 0.229860325095899 -3.75091463199354 0.000176190684760942 0.00434559027306456
10089 13.3527885959271 -6.08209262067905 1.35789960839618 -4.47904438816551 7.49779425663675e-06 0.000365681895323687
1009 1543.55764692767 5.57338322432253 0.978503313449278 5.69582457996596 1.22777065498919e-08 1.78301619000669e-06
10094 5747.29734500437 1.55665586640682 0.406989414757205 3.82480676391908 0.000130874696308064 0.00348879669884237
10099 3221.14665832524 1.03254064181118 0.230253571777054 4.4843631907302 7.31320087477919e-06 0.000358475790990436
100996331 31.8201130661266 -3.83140192046163 1.04455477479185 -3.66797607260481 0.000244478056274653 0.00547364731412938
101 28.2391649005186 2.05756311180366 0.710595962186842 2.89554574088988 0.00378499863892914 0.0385592196408677
10100 64.1676704108752 5.09664810718496 1.13172061093775 4.50345081456268 6.68588470982768e-06 0.000333608503726274
10102 607.584151482505 0.767632105012017 0.255908591103772 2.99963397751168 0.002703042157444 0.0310148587168987
101241902 11.619179724392 2.23064723961956 0.786896029314743 2.83474201993634 0.00458627045985365 0.0438569155522123
10130 1526.12519235099 1.16265391624816 0.398043577865044 2.92092117773685 0.00348998112362121 0.0365924642090037
10131 3306.02620004434 0.85112525719354 0.200549417737654 4.24396773022263 2.19601945356359e-05 0.000858123264384486
10134 862.583107107079 1.52616674917576 0.413474920256673 3.69107453537535 0.000223308682792371 0.00511245525545828
101410542 7.03352671517096 -3.81944695252267 1.37016514581728 -2.78758145628089 0.00531031022480391 0.0482890826984505
10162 182.960443439649 0.904337400294523 0.2806872076694 3.22186895442586 0.001273573705208 0.0179202778766072
10168 594.437271803053 -0.912184969586802 0.249290930564103 -3.65911815372779 0.00025308464170178 0.0055650024039736
10178 123.339492168173 2.15755536832365 0.620795288745486 3.47546994546894 0.000509959131231512 0.00930066044401614
1019 4964.58918057171 0.970592398703035 0.202253964471297 4.7988794743293 1.595557693439e-06 0.000104543948533074
10190 922.837809234984 1.52574979346902 0.437331452807731 3.48877215135908 0.000485244576548175 0.00901896796526026
10197 1663.49908991558 0.601846376623775 0.20545737316122 2.92930045470557 0.00339725863686583 0.0358323322891106
1020 438.159276731617 1.20495799065238 0.322536476294505 3.73588130091724 0.000187058895714371 0.00452194547900828
10207 73.9701522019758 2.57647939967099 0.659898529976296 3.90435693160817 9.44762609749857e-05 0.00269181264798422
10211 1225.54735893781 1.08585428878516 0.296498746163619 3.66225592126431 0.000250003914136278 0.00552222039624514
10213 2211.04162822382 1.40741606876636 0.351090729434062 4.00869618811932 6.10549042079779e-05 0.00188591815220198
10215 727.50210534172 -1.95044519660343 0.530011948336528 -3.68000231452331 0.000233231836708155 0.00528610222316196
10221 306.355060392831 -1.15280130475912 0.231458169567572 -4.98060322049932 6.33863824675943e-07 4.85629528669049e-05
10235 15.9518849658044 3.18952742873685 0.724475471175377 4.40253335777153 1.06994132773491e-05 0.000486473323311248
10237 1001.21407621309 0.758757276203538 0.179642840507121 4.22369894654087 2.40325030491176e-05 0.000920615175857931
10239 28.8281162624411 -1.32023882704901 0.433953676081666 -3.04234967881815 0.00234739028660778 0.0280591001089604
10245 1080.28933494394 0.689470768187672 0.24711180474366 2.79011667978748 0.00526890496253317 0.0480628958471059
10279 27.4357271979551 2.91348563537008 1.04235612441054 2.79509619326857 0.00518842745085461 0.047560833449309
10281 9.98313684156865 -4.12899610774509 1.08897084459112 -3.79164982079517 0.000149649826157441 0.0038267879330142
10289 1110.00578077525 1.1479891071684 0.230331188527482 4.98408016086555 6.22572671139795e-07 4.84610567215217e-05
10291 1230.84265457066 0.830742940201647 0.206022569460999 4.03229093965315 5.52357455229516e-05 0.00174211929963799
1030 125.335789116811 2.56340856858374 0.495751582472949 5.17075216542272 2.33153616981983e-07 2.09378520279502e-05
10327 1346.42212297053 1.01314993537464 0.267500520459801 3.78746902485707 0.00015218965067617 0.00387645366774642
10328 843.38246926093 1.03119810987042 0.259011941202687 3.98127632680638 6.854620558891e-05 0.0020842330636878
10342 2520.92901198949 1.00723435004472 0.320699918721147 3.14073777773708 0.00168522845700661 0.0219361510189623
10351 23.2422490881328 2.50185968551159 0.6709281928025 3.72895298237685 0.000192277020381328 0.00461939606990203
10376 82457.8679966451 -1.2225262922899 0.327505055143869 -3.73284709072006 0.000189327539218952 0.00455415811273277
10383 4256.08785531078 1.30582352331161 0.436592027528074 2.99094679008457 0.00278113949624862 0.0316012367483717
10390 274.451252697977 0.923994713181053 0.285095811393745 3.24099715342687 0.00119112373307346 0.0171698280337848
10398 1147.95584638023 5.08418988623342 0.978283089953175 5.19705383691829 2.02471739866748e-07 1.84981223371216e-05
10400 438.502123054075 1.3709017832799 0.3142102692891 4.3630075693629 1.2828650303992e-05 0.000561124384122171
10408 5.58599255726759 4.86920927745169 1.50437182114118 3.23670598519854 0.00120917923535447 0.0172655120471801
1041 9.58111376257368 2.6503406225124 0.815750434010362 3.24896011330682 0.00115827718316404 0.0168460941587236
10411 78.2256404225389 -2.07954358909596 0.568716383805396 -3.65655649865634 0.000255626089506869 0.00560189606058972
10443 1549.25765630767 0.882029361565408 0.235242429018654 3.74944845300618 0.000177223919065524 0.00436554109495581
10446 40.0386827875548 2.12458588194775 0.555696033401586 3.82328783047542 0.000131683907597146 0.00350094855182451
10449 2552.19853713546 1.25508540409213 0.342759265840225 3.66171108756308 0.000250536307754311 0.00552770583775385
10451 30.1030320234994 3.26716384501415 0.829604035912707 3.93822076988778 8.20880495792147e-05 0.00241669204963921
10455 1045.93688386573 1.43570491414708 0.337673001332691 4.25176104835388 2.1209609372316e-05 0.000838900403222092
10457 16.0493453389224 4.2711972479277 0.861510563376017 4.95780020524656 7.12958250944383e-07 5.35682145304158e-05
10475 107.21956747594 2.39483454021796 0.713807739287165 3.3550134138494 0.000793611362144287 0.0128163295496497
10476 3538.69395257681 1.10462051850623 0.363079438398951 3.04236594442583 0.00234726343140251 0.0280591001089604
10488 668.180933166459 0.789029394098903 0.231240052454425 3.41216578064222 0.000644489048986966 0.0110597503468134
1050 81.4317646706128 -4.0870520052149 0.738354117066559 -5.53535479893108 3.1059895787601e-08 3.84984440781347e-06
10512 1824.80611702973 3.5138660934133 1.16055552897442 3.02774490809456 0.00246385974798026 0.0290058745890477
10520 167.344835763319 -0.876103559409278 0.302532562132179 -2.89589838936578 0.00378074796607858 0.0385402595180143
10527 5176.15257938654 -0.798813890141808 0.278023071288489 -2.87319281252354 0.00406346035263082 0.0405304656392598
10539 2258.71409154032 1.04437569769205 0.352169824607295 2.96554566779433 0.00302146482546206 0.0332378210873328
10540 2047.30007075028 0.55621428649066 0.196452669017425 2.83128902891782 0.00463608065840936 0.0441601351314263
10548 273.202180121181 1.43512532634895 0.409429243959179 3.5051851999415 0.000456289756245564 0.00862915321335148
10549 2323.17511184873 1.80363622341452 0.559873020582955 3.221509444296 0.00127517259643139 0.017929811218609
10573 1000.05916878927 1.06558784433081 0.374824690845631 2.84289661368563 0.00447055695546632 0.0431105244565781
10574 4958.52824448277 1.19784555866585 0.32675195285511 3.66591706093645 0.000246453797551991 0.00548199035402821
10587 260.083163407532 2.35683285632765 0.345467689377553 6.82215132933004 8.96871136678297e-12 3.00915729651028e-09
10590 127.216145075398 5.99491324293011 2.06948995842202 2.89680711835935 0.00376981452395471 0.0384906983571855
10623 701.763463065371 0.796496128186962 0.209069461477395 3.80972009282704 0.000139124209841447 0.00364872927697379
10632 4385.58295293443 0.827073032904309 0.296742647810815 2.78717278761899 0.00531701203584552 0.0483048805870933
10641 430.707838553441 0.908375578416631 0.283007850660088 3.20971865726669 0.00132864948835037 0.0184025046571518
10663 5.01860848606487 2.74189498725314 0.972482205088513 2.81948088397523 0.00481013959540079 0.0451109959163853
10670 1066.9753639 1.1712077868532 0.37399158677354 3.1316420696982 0.00173831659022753 0.0224493848861551
10672 2109.72532568873 -1.04911875717582 0.303881098458217 -3.45239885764092 0.000555625736682665 0.00991970351912354
10677 25.3822411014231 1.36497208876546 0.483228035021179 2.82469556780918 0.00473255574439192 0.0447500169027535
10682 779.902513191362 1.20223275683187 0.41850522766309 2.87268277040425 0.00407002577116671 0.0405543786517686
10683 70.1377386841421 4.67359808849969 1.02371992261614 4.56530930506482 4.98758403887215e-06 0.000259514399455754
10741 610.395227011152 -1.08062967272332 0.363135245939301 -2.97583251641718 0.00292194390947069 0.0325478125233541
1075 1116.28810385113 1.63233800190513 0.23307946956053 7.00335385601697 2.49906578460909e-12 1.01316292017694e-09
10755 828.478646103891 1.12430699777456 0.345784414353617 3.25146811453679 0.00114810652775905 0.0167826195691513
10780 111.19074418961 2.81561099010031 0.625063789117339 4.50451784141307 6.65238091056498e-06 0.00033302467208856
10815 17.628286359298 -3.34750098831459 1.02828229364219 -3.25542996219227 0.0011322081771516 0.0166159661594043
10842 22.4722085168003 4.81872215303609 1.64850504877981 2.9230860752309 0.00346580692684795 0.0364171721363181
10856 1353.2897173339 0.918238761322762 0.232397835852126 3.95115022459604 7.77764820780623e-05 0.0023072108860352
10873 80.2798223594183 3.4864148411889 0.688346517216932 5.06491244451253 4.08588098849565e-07 3.41249974403972e-05
10894 5.11078615460974 4.29866154789723 1.50321846704788 2.85963859686957 0.00424124043364874 0.0415019124879966
10952 3312.49140753844 1.1072494286841 0.362623743300583 3.05343885815631 0.00226234818368774 0.0273449041332692
10963 2712.7676378425 1.22987699170312 0.336241087799297 3.65772368794272 0.000254465153784642 0.00558274170535414
10974 20.3004272189493 -2.80285766175418 0.848078497440141 -3.30495074478883 0.000949930925368366 0.0146711554029114
10980 1515.24150001623 0.941947347389939 0.244864576134907 3.84680937626101 0.0001196659999488 0.00322534675762279
10984 430.068485482371 1.74088556980602 0.540272446274882 3.22223645090404 0.00127194120840113 0.0179102575365311
10989 1640.04067234444 0.674405304311461 0.171938784200063 3.92235706125933 8.76869148837308e-05 0.00254305121257437
10992 2299.32460166693 0.83105782402062 0.161130653787491 5.1576643207609 2.50049380700468e-07 2.21180043110505e-05
11010 656.561480509191 0.738895570646474 0.248457272287063 2.9739341651983 0.00294008147786777 0.0326191479813608
11016 497.047820244579 0.602841703510129 0.206978131162776 2.9125864656495 0.0035844894746359 0.0371823908189843
11020 335.085071014197 1.48344203007601 0.222734843755418 6.6601255783085 2.73593713704985e-11 8.31895885734221e-09
11041 185.323073461058 1.15844702118156 0.393755739086972 2.9420447911889 0.00326052762459486 0.0349778762814862
11057 936.821181079018 0.723807096693466 0.176677437164508 4.09677154202501 4.18951992309736e-05 0.00142034943734276
11061 8.23777848204163 4.99976129365757 1.38686827386494 3.60507294591446 0.000312065262039194 0.00656517837760294
11072 633.371196415634 0.647156633386594 0.212412285760805 3.04670057604554 0.00231368057729863 0.0278098974887161
11079 1067.05119466628 1.65667144187522 0.484303147289662 3.4207323473873 0.000624527627315367 0.0108125512700685
11097 687.82073291143 0.731608471804424 0.246940128334562 2.96269576248547 0.0030495782308611 0.0334525323407875
11104 413.800984787329 0.908810014559187 0.305953611845521 2.97041766912709 0.00297395108884059 0.0328209649275111
11143 2351.81756201773 -1.21582576958133 0.278052272901047 -4.37265179275846 1.22746416391136e-05 0.00054656697295881
11151 96.4380602084196 1.26384175221984 0.428845843606103 2.94707706991485 0.00320793239668192 0.0345278564377379
11152 289.716553977973 0.975331601096679 0.31624682641939 3.08408344247934 0.00204180319587953 0.025193530267977
1116 12.1338297442214 4.48649253571841 1.41220914526912 3.17693207889787 0.00148841890016536 0.0199664939022318
11161 904.411567360995 0.846579258084086 0.194736455658927 4.34730751989672 1.37818924635831e-05 0.000594715775924274
11164 1819.24827028764 1.2176764938465 0.420352913626177 2.89679565520839 0.00376995226458353 0.0384906983571855
11170 14.9067806505166 2.76288386168225 0.974541985984787 2.8350588290871 0.00458172477675596 0.0438349872938402
11191 1034.56828857387 -0.769853862377922 0.268032428858417 -2.87224148830358 0.00407571385663753 0.0405695097954815
11211 144.228098523183 5.93851890979496 0.939565507098073 6.3204948084318 2.60727090846774e-10 6.5892846595821e-08
1122 1370.32624310831 -1.19130258326764 0.378594980798034 -3.14664124906388 0.00165157467355365 0.0215992225452648
11221 88.1862467572804 -1.31465979438543 0.435032420965791 -3.02198119272772 0.00251126150357935 0.0293615862080127
11223 23.9174126369784 -2.66083309193171 0.781010705733792 -3.40690988279315 0.000657028163111578 0.0112030291143306
11235 1362.98663388875 1.32329682172018 0.370480386000621 3.57184043129875 0.000354481379791676 0.00720815846472937
112476 272.830040545164 2.57570307709155 0.430927482321263 5.97711490392095 2.27124006220332e-09 4.24983957793044e-07
112483 621.785881300872 0.810355887761938 0.243823849849948 3.32353003309825 0.00088885851154122 0.0139268813483028
11257 167.522944718529 6.38474140013027 0.913032718707184 6.99289441584393 2.69272164302664e-12 1.04800726346597e-09
11258 1328.0307002994 0.951917188976539 0.210405778128884 4.52419699421678 6.06252382233542e-06 0.00030883956435248
112611 137.497891009299 1.06801037910906 0.37809022493328 2.82475004292303 0.00473175127860824 0.0447500169027535
11269 746.83423241417 0.615772537551764 0.209622120943655 2.93753605191925 0.00330831703673641 0.0352573108077166
11273 1552.80438178287 0.831148029059382 0.249761981264438 3.32776039352201 0.000875471290728567 0.0138060545523322
112752 463.136343752928 1.08282963276336 0.332436439382891 3.25725313017261 0.00112496064686873 0.0165595568744821
1128 12.4057663516756 -3.76208029248629 1.12406717383347 -3.34684650531716 0.000817364556018733 0.0130942973098021
11280 9.01981005068543 -4.16966892193481 1.12320621319907 -3.71229153911012 0.000205391208844448 0.00482718952187556
11284 288.667947204679 1.41468216948356 0.321156905549095 4.40495640928169 1.05805151676081e-05 0.000482193969933614
112849 746.766305360071 1.03046777592066 0.326038082720701 3.16057488536825 0.00157458123839116 0.0207737972197233
1130 687.031646757046 1.21883842084798 0.411586878750618 2.9613150558827 0.00306328406951128 0.0335461496863756
11313 450.487113633068 0.804717697228116 0.236559546766102 3.40175532219707 0.000669545533249709 0.0113397354891552
113157 1219.45376883027 2.30857163155055 0.754206647661837 3.06092718581506 0.0022065274758768 0.0268201278454481
11317 4.03103737948554 -4.70710801005071 1.48756088581464 -3.16431283918367 0.00155449606442922 0.0205925755029221
11337 4111.89288600761 1.16565172551638 0.33474022712815 3.48225767639851 0.00049720499996758 0.00916250880622075
1134 72.8433658957826 5.34934506157366 0.957969898399081 5.5840429542862 2.34990625787033e-08 3.132135327271e-06
11341 441.292999323516 1.75074166269764 0.60012308633652 2.91730430399725 0.00353071126830317 0.0368869881828361
113444 497.513980679938 1.0041715714697 0.336817789309871 2.98134957042267 0.00286980999788762 0.0321696443311596
11345 2255.08815403159 0.99478674857725 0.349078731025801 2.84974895392216 0.00437537490680586 0.0424027866964353
113451 123.18700109493 1.66810528394833 0.514281554798147 3.24356428572098 0.00118044169289634 0.017066415560002
113802 27.8603857598034 3.48070230496314 0.858509532935617 4.05435486902645 5.02728502560805e-05 0.00162509911292911
114049 872.476047641057 1.08037254854198 0.249339296050778 4.3329413600412 1.47130308771652e-05 0.000622425175803553
114614 13.4041659384472 3.49769153672947 0.907055789699499 3.85609306114261 0.000115213641676245 0.0031357447091185
114757 46.7335981590836 2.94058354537448 0.656821986737295 4.47698707526764 7.57038307053357e-06 0.000368299136381458
114800 13.0597711652342 3.74368835339904 1.03698388156172 3.61017024465314 0.000305996097932577 0.00647952564283782
114801 187.213205556413 3.60898067008908 0.877851666208354 4.11115090283659 3.93691779412643e-05 0.00134849896907635
114803 1015.19949581866 -1.5595577850649 0.418635422569345 -3.72533641681161 0.000195054911314838 0.00467495146023606
114827 27.6724686194771 -1.90703611875513 0.578064459409238 -3.29900253806306 0.000970290339966779 0.0149028019066721
114898 22.0470657160487 5.50896964820747 1.07575633731053 5.1210199346632 3.03887516051999e-07 2.65186146294704e-05
114900 5.50113658667105 3.22111064052729 1.07443712726765 2.99795172633203 0.0027180072222044 0.0311498354205522
115019 12.9662850775288 -3.73900243904432 1.07263535709164 -3.48580942659053 0.00049065041119172 0.00908473549171348
115353 599.794601240134 1.17961112916932 0.25939988407464 4.54746205218002 5.42967065098777e-06 0.000279527489069371
115399 23.92538532637 -2.4576534352408 0.751272295237509 -3.27132179746338 0.00107046028306146 0.0159889864001493
1155 1985.67501939363 1.17270912579979 0.272533544525221 4.30299003318202 1.68508433390893e-05 0.000690352445007744
115908 76.4129637725948 3.76181225252594 0.879359870060851 4.27789848115951 1.88666023039376e-05 0.00076648033577166
116071 23.2952073122883 -5.04322267178271 1.291246878559 -3.90569979724623 9.39530928480159e-05 0.00268083165223224
116135 188.396132430484 8.53894641611297 2.07529257665272 4.11457474101584 3.87893862537033e-05 0.00134074859058093
116255 10.9978232717592 -4.73988045090676 1.25967567497248 -3.76277842390686 0.000168036070125547 0.00419228451877326
