"entrez","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"1466",1574.2382772362196,0.9661451631065983,0.14001948173446907,1.988721315400062e-12,2.0631449140087835e-11,"CSRP2"
"375757",633.0201447963773,1.204416072559915,0.17629593296064014,2.0012740704305335e-12,2.0745666828788376e-11,"SWI5"
"170384",392.5799427819796,1.6899165578238056,0.2525721876933554,2.055444306411453e-12,2.129079252673497e-11,"FUT11"
"645323",769.3991490212342,-1.7481033129617938,0.2602765780030754,2.061643636015805e-12,2.1338567117961892e-11,"MIR9-2HG"
"57547",70.31306516309832,-3.3740691946908097,0.529509487029875,2.1030703879064576e-12,2.1750601050309477e-11,"ZNF624"
"8971",1633.6989256677261,1.7285680799400074,0.2621251330746213,2.1050931628647992e-12,2.175478675996712e-11,"H1-10"
"6520",802.127288912204,1.1717519377902752,0.17138840335194586,2.134520097026075e-12,2.2041952922054976e-11,"SLC3A2"
"255394",141.891164283726,1.649210811653861,0.2438072621285221,2.1543831235787193e-12,2.2229993166934673e-11,"TCP11L2"
"81929",684.6295809655811,-1.338951902974571,0.19652144288680898,2.227660889277028e-12,2.29684820984123e-11,"SEH1L"
"55738",148.72706913259654,-1.540709339021776,0.22706409587492174,2.2380688537263155e-12,2.3058111676896792e-11,"ARFGAP1"
"55631",360.1462054018457,-1.2360441706186793,0.1811418740652371,2.2620577112323397e-12,2.328741648355192e-11,"LRRC40"
"4350",1555.1392153858153,0.990364610410153,0.14391980426466036,2.3179688539992735e-12,2.3844752289227416e-11,"MPG"
"8790",117.08401868978923,-2.1091106248202705,0.3179905653553268,2.3831342028442102e-12,2.4496360364862697e-11,"FPGT"
"80221",142.6887564194371,1.6772016763231052,0.2488296239363502,2.3978105324539476e-12,2.4628390075510563e-11,"ACSF2"
"9322",436.1970414092482,1.2052097299764717,0.1775700907871991,2.4516146079154893e-12,2.5161800307957066e-11,"TRIP10"
"6389",1322.713476316688,1.1487663848338998,0.1686943408647909,2.454621710232138e-12,2.517344690623272e-11,"SDHA"
"6428",4464.150577689749,-1.1536876424127753,0.1699175163030167,2.5498551372913613e-12,2.6130184695794476e-11,"SRSF3"
"10019",306.61466615166756,-1.5151956180355557,0.22561510007917965,2.5556967882165915e-12,2.6170101536612396e-11,"SH2B3"
"10557",263.13498790343715,-1.0903989528937288,0.15930228691907997,2.5648004743908566e-12,2.6243335143215422e-11,"RPP38"
"26225",636.0080988415948,-2.0336962361831477,0.31790604524250354,2.633235910115188e-12,2.6923085027755667e-11,"ARL5A"
"1329",6656.320405047467,1.3021656538869966,0.19251977787148433,2.723233570314969e-12,2.7822093733195104e-11,"COX5B"
"9650",895.309714423383,-0.8520553824993592,0.12373607414758712,2.7656582214416147e-12,2.8234073490723245e-11,"MTFR1"
"9453",661.3360276609187,-1.4092357115734364,0.20952772530512495,2.7704060398261416e-12,2.8261084374402483e-11,"GGPS1"
"25873",55678.9571991823,1.048831330385228,0.1539670309493365,2.7755496620962995e-12,2.8292088860413e-11,"RPL36"
"9260",396.7236261661421,1.0977740220559362,0.16082202529876422,2.8218125283292985e-12,2.8741870790445014e-11,"PDLIM7"
"90480",2601.465108214518,1.0729223831254606,0.15714201967878674,2.8246162496150557e-12,2.8748649111335676e-11,"GADD45GIP1"
"4363",170.071615221418,1.7692452610134681,0.2645182886538227,2.893673387969669e-12,2.9429227459343574e-11,"ABCC1"
"473",945.1346937961224,1.7183697333741261,0.26038595915929413,2.9746135317864947e-12,3.022953812159442e-11,"RERE"
"23760",622.9491139744503,-1.069345542853569,0.15689725059208365,2.9857722223781414e-12,3.0320020792956277e-11,"PITPNB"
"11273",723.0083235552047,1.1563264054828075,0.1707637855623535,3.050421988608543e-12,3.0936513253197286e-11,"ATXN2L"
"9232",5527.703695656266,0.8030979074503457,0.11645929976029396,3.0510834193930535e-12,3.0936513253197286e-11,"PTTG1"
"81848",394.4664032711687,-1.7331509739406747,0.2634163492003953,3.0664289649021407e-12,3.1068679301514153e-11,"SPRY4"
"2948",257.73652271004084,1.509353236869897,0.22387657330173902,3.0855661606788576e-12,3.123903390837895e-11,"GSTM4"
"6815",612.1249518754237,-1.0406146524815154,0.1525686130829215,3.16830982627313e-12,3.205261521011455e-11,"STYX"
"7542",312.93301837568555,1.0023288424225545,0.14681941253542716,3.2863105374605557e-12,3.3221387350494115e-11,"ZFPL1"
"3030",2664.3763084246352,0.7259654254622774,0.10528844945128069,3.3698020922164587e-12,3.4014256103491205e-11,"HADHA"
"6878",613.0860073767703,1.267617434816755,0.18764122778683998,3.3693993811566053e-12,3.4014256103491205e-11,"TAF6"
"646762",47.42812506344705,-3.074358401425589,0.46297096894123213,3.390302480277456e-12,3.419551151337614e-11,"LOC646762"
"8985",363.049832371309,1.205941250834927,0.1779453494126022,3.3988090402855093e-12,3.425561285355223e-11,"PLOD3"
"6888",1839.6982813024467,0.8979752142270435,0.1302758380695129,3.4139263317341146e-12,3.438220189525481e-11,"TALDO1"
"1039",292.24154833144985,-1.2427835174684325,0.18382963549039605,3.4737601362477718e-12,3.495861155078689e-11,"CDR2"
"80381",470.1285932468545,0.948964694669946,0.1393955961824052,3.6137470069681302e-12,3.634018587037136e-11,"CD276"
"11137",986.0645213427318,-0.9545932829046814,0.14030595386320838,3.661140340753285e-12,3.678926149583551e-11,"PWP1"
"57587",2620.4341966754564,-1.8499530062893836,0.28789036503091986,3.758893446119092e-12,3.774333262365287e-11,"CFAP97"
"25925",382.96754973297294,1.9078061525212942,0.2855152332906612,3.776679164951214e-12,3.7893620427439604e-11,"ZNF521"
"9693",66.09961896549048,-2.44891015744093,0.3699591886121645,3.7977763639115404e-12,3.8076885319008696e-11,"RAPGEF2"
"2187",1070.9106443077662,1.2388389216978755,0.1834463120893164,3.802729360486162e-12,3.8098134315749954e-11,"FANCB"
"3756",253.86135678079154,1.5972196135522017,0.24060143437759215,3.889442244377989e-12,3.8937863719778155e-11,"KCNH1"
"255783",78.85799287409614,1.9266216185007319,0.29153158676085206,3.89836660307965e-12,3.8998168882742473e-11,"INAFM1"
"653238",966.4771897224991,-1.3221329460961198,0.19858167905618185,4.158485665864673e-12,4.1569397604126784e-11,"GTF2H2B"
"3611",456.94597079842873,1.029400657402717,0.15178010081020876,4.166844497555591e-12,4.162200911562773e-11,"ILK"
"6738",614.1907324557067,-1.038004097842418,0.15325222764412647,4.2571611228989114e-12,4.249259932990042e-11,"RO60"
"11060",300.37086125821236,1.486097357948717,0.22420870685663774,4.286813409013925e-12,4.275682958767969e-11,"WWP2"
"83742",202.2367481314013,-1.4779708375201166,0.221480424278462,4.537031237172056e-12,4.521896588864217e-11,"MARVELD1"
"54893",226.03380454455328,-1.9716711238604503,0.30522449050011147,4.769682697836217e-12,4.750250657215403e-11,"MTMR10"
"677832",1334.9392955837423,1.8458745220610526,0.28629413479836074,5.069447654045461e-12,5.0450572693294766e-11,"SNORA53"
"5422",1062.9579184535799,0.9446773726110582,0.13933559328442502,5.220238786593812e-12,5.191280361372322e-11,"POLA1"
"83590",701.4677810789215,1.22540564067653,0.18303013525630596,5.250579892351857e-12,5.2175939876327215e-11,"TMUB1"
