baseMean log2FoldChange lfcSE pvalue padj
100128252 94.1838828362801 -5.59382829081194 0.414591950415869 1.88276973366828e-41 2.10890133660093e-39
100128385 38.4828974764152 0.94455524114605 0.44922493968784 0.0176879167148274 0.0469710482755765
100128398 25.3593173703521 -1.45969628928738 0.441719855562657 0.000353240861918376 0.00158066139226633
100128531 10.3135368545166 1.58669944329387 0.537207438411926 0.000798332164751053 0.00324327229471883
100128568 10.49373504627 1.27990242169642 0.565356975824907 0.00694563360839421 0.0214599035035115
100128573 5.56316487458152 1.46145559203368 0.80389175694472 0.0188485259696399 0.0495989179337821
100128627 1490.11111035507 -1.66699712313504 0.214112869082963 2.16625690510414e-15 4.89430722316485e-14
100128640 54.3095678199006 1.75123222243286 0.498933084847905 9.41233306592738e-05 0.000483990991026676
100128782 135.20611744124 -1.17733482247106 0.316608453181422 0.00010179240901646 0.000519764905662919
100128822 90.807436317084 0.978774641386129 0.327357428310896 0.00155889777149033 0.00582660060424616
100128881 174.984622788961 2.45240290436575 0.501335162190375 7.6442143618609e-08 7.18277931826877e-07
100128927 142.392742287951 1.80716204333425 0.360580207927248 9.94935617264922e-08 9.1657036629671e-07
100129027 21.6089853116731 0.996560856707351 0.443373167100645 0.0133979485166142 0.0372077358122422
100129055 29.5394057370423 2.56853239358481 0.440854178974386 1.41696962455739e-09 1.71510845922698e-08
100129075 182.07161804679 1.62049015072305 0.253750560545804 3.80116449847389e-11 5.5535301885916e-10
100129316 20.3916510022774 1.72503119998737 0.440789011476577 2.82958673730165e-05 0.000164929381136222
100129361 767.620752258838 -1.00040519071844 0.329470155733057 0.00135493951491225 0.00516179045000761
100129387 763.176943391489 2.18049741461764 0.467675447634083 4.31992810285747e-07 3.60760859713975e-06
100129424 2269.20474143825 1.27469138809226 0.250741638194753 1.17753007609211e-07 1.07310855406242e-06
100129464 31.2389244797703 2.07326373319676 0.743214043054426 0.000785459149493482 0.00320018671954908
100129482 1565.6361144276 1.14101755578422 0.341923466615412 0.000390217947398426 0.00172389690033904
100129583 70.1248492944156 1.9704922938805 0.369959761449763 2.38434428229622e-08 2.4221002138297e-07
100129662 6.86093916154922 -1.49679242962864 0.773561586987319 0.0129478612110174 0.0362095405333207
100129792 31.7811151007672 -1.73260198922635 0.616765098611321 0.00118388404607643 0.00457517803129574
100129794 10.9774767935013 -5.0545181632942 0.8761050875589 1.31842534063172e-09 1.60224250638195e-08
100129842 474.042925360206 -1.73524592562044 0.30921379813948 6.07366356901217e-09 6.70382991428507e-08
100129917 120.525055243718 0.999682071899065 0.390762180095189 0.0051356217689705 0.0165430786441122
100129931 10.8776176396277 1.13524408588145 0.539982952517493 0.0161108027703863 0.0433539716091365
100129961 17.2874602959302 -1.077107602018 0.49333521843308 0.0149066812732816 0.0406930293430525
100130000 16.5691277860354 -1.08268958439144 0.518004829727984 0.0160460127681594 0.0432070834777327
100130075 20.0030382887329 -1.17101277702447 0.481151421764244 0.0062403260932581 0.0195802139312693
100130148 15.2081166988328 1.23318072542903 0.464160941711945 0.00285657025253858 0.00994467887621145
100130155 383.920603991731 -1.90350345422804 0.411476268326475 8.80920367144392e-07 6.96048497128899e-06
100130298 5.98483252884405 1.77009841278235 0.914701386256606 0.0106000018830992 0.0306643946249262
100130331 7009.40594936659 -0.604661149226939 0.246571730330268 0.0112884414217232 0.0323421714572851
100130418 113.656478724689 1.91686620146456 0.564909558764656 8.65179514664592e-05 0.000449358447631242
100130480 11.5436719307996 3.8658176324324 0.760231025705308 2.34123552350944e-08 2.38402866920129e-07
100130557 58.5744478339103 1.25815165730051 0.454512443104321 0.00231781193264857 0.0082955331553965
100130581 43.8662427980962 1.13088981482303 0.419718177756554 0.00327428732813159 0.0112253704836511
100130613 261.872421165582 -1.9815620721088 0.84072881248394 0.00327332797355581 0.011223899125393
100130717 21.186273257877 3.21391599999063 0.50600646229461 1.41130255577141e-11 2.17131359779657e-10
100130776 44.9593119594842 1.16306476728006 0.469331312993883 0.00482705708235859 0.0156851570887999
100130872 27.3949322068421 1.07886572529133 0.511739863693656 0.0135856353776403 0.0376261076096921
100130890 123.809342230827 -0.827644514886216 0.290439289271716 0.00300930146938731 0.0104215462304808
100130894 46.7170452435771 1.88854411590419 0.716314035513402 0.00145981516557862 0.0055107776025609
100130935 125.205045135132 6.61334351707678 0.485015279264367 1.386092364054e-41 1.56082847590549e-39
100130958 20.3711187822672 -3.34749429428501 0.645476516352314 1.65199056961763e-08 1.72109450584671e-07
100130987 20.9406736488893 1.23228007815576 0.525753530743135 0.00695459458350258 0.0214807072268383
100130992 28.2191388605125 -1.95233095304815 0.422797054631423 8.34853159335447e-07 6.63930930996672e-06
100131067 167.205530812073 0.805748460400804 0.242078655408347 0.000592297235100646 0.00248936519100271
100131089 61.6114317648463 0.995470925085903 0.475695979236067 0.0185768460563898 0.0489875225478042
100131187 201.738597073354 -2.28582500771843 0.631811680081107 5.30803991249783e-05 0.000290364870665579
100131211 191.326432291473 0.782572542477033 0.22139408226956 0.000298925844305995 0.00136414316101701
100131378 7.8412298868351 -1.39544651391852 0.540685209229439 0.0035321864353128 0.0119776368469601
100131496 31.3619632461003 1.4583911764749 0.35790919632997 1.60341009342286e-05 9.8560370725209e-05
100131655 15.1459055877287 -1.16547834072372 0.476031369637893 0.00662450394200509 0.0206024310933227
100131733 13.234755691038 1.6467985570192 0.54739177627589 0.000655884120620416 0.00272844700993008
100131755 117.37338606603 -2.5416663678741 0.425987173653161 3.6216740752556e-10 4.68648167317611e-09
100131827 91.6737572593754 -1.92934966737552 0.455915920812402 6.05654805799701e-06 4.08334784674512e-05
100131897 106.227975177302 -4.78660766841969 0.456477768860147 1.0317785975718e-26 5.37998840162438e-25
100131980 8.64715637016403 -1.2591953126437 0.610289697773762 0.0129570587755815 0.0362256912677047
100131998 258.230861309733 1.25020802620511 0.351048658350643 0.000154932317535926 0.00075696218837654
100132078 11.7535517273444 -1.48391662292097 0.619104016766916 0.00397576525376965 0.013260902855255
100132101 95.8950706102681 1.24096876948248 0.314141478626861 3.57359738198234e-05 0.000204191785631758
100132111 115.427228899241 -1.70309398952263 0.64517512868207 0.00202447290668528 0.00734626181599716
100132352 455.339229022123 2.0087134338578 0.245710690697825 6.83747697944029e-17 1.74186988754213e-15
100132708 85.686122281761 2.20198450170342 0.652888994496185 7.18216573199901e-05 0.000380306274503299
100132891 103.172305522025 -5.37290789831993 0.597315272485257 2.8345963131414e-20 9.46504794151473e-19
100132911 91.3938508774456 -1.39691502446981 0.307370425571415 2.34193676118791e-06 1.70784709729067e-05
100132948 41.2753912110893 2.40543194272792 0.463198724859728 3.08086375685708e-08 3.07940914696244e-07
100133036 61.7828595565024 1.19029372168408 0.467128619961931 0.00411387353535542 0.0136484411132227
100133091 134.610734483986 0.649031103901087 0.200460963256932 0.000916113174847475 0.0036578868184687
100133121 43.3900120247033 2.44376240183679 0.448090321621043 7.61000588878406e-09 8.29149895345129e-08
100133545 8.93099977473556 1.78347436062976 0.851336987352902 0.0049565679988252 0.0160495571114094
100133941 1013.96331349665 -5.14154578574195 0.718732155989452 1.04458502579999e-13 2.02693538003536e-12
100133957 12.4833108813929 2.19378134919983 0.657595042957474 0.000111743609757127 0.000564181306596323
100133985 18.1088881046756 1.10543163925999 0.506979525134549 0.0117600690113025 0.0334442810197885
100134868 98.4236540006919 2.49608342832434 0.442137764831975 3.16689030023022e-09 3.6396887978216e-08
10014 1073.82668819692 1.25498022744378 0.367982476369815 0.000243806736619476 0.00113862532853173
100144602 26.4288442177992 -1.35240921439456 0.691671153696885 0.014909057460342 0.0406942684934811
100144604 6.05079169902738 -1.87158456167677 0.942356903566786 0.00722654564186042 0.0221754173411899
100144748 39.2870474739986 -1.27088468117019 0.370292737302132 0.00025143938265112 0.00117117089784911
100158262 283.523825176736 1.4519304153422 0.352351136577253 1.23661691994688e-05 7.81234861094463e-05
100169951 164070.483047813 5.92007283249527 0.466021204047766 1.56826172908191e-38 1.51598633811252e-36
100170217 1504.58893337303 5.16991230965261 0.502968232891782 6.49548972136385e-26 3.24314899531303e-24
100170218 1626.18114281762 4.79771490162391 0.754576854732874 8.33989605584939e-12 1.32449812079769e-10
100170219 746.098629508372 5.12372350979336 0.487688168429863 1.16258860228484e-26 6.03235311528677e-25
100170220 689.950865198782 5.07774790089085 0.477641411762683 3.4396633598502e-27 1.85286700580226e-25
100170221 65.1738337097327 5.40005134123415 0.872644895618974 1.08357174773474e-10 1.50915880918055e-09
100170222 67.1685203222171 6.20405158170223 0.846575639458458 6.03280964084984e-15 1.31664515563702e-13
100170226 747.260388876956 5.12603275771425 0.487784664018362 1.13009735415284e-26 5.87817223278025e-25
100170227 176.095481491606 4.98260843143326 1.23628270102899 1.86887712583396e-06 1.39163309018308e-05
100170841 616.404945833145 3.25967325774261 0.491210872611619 1.65591413838038e-12 2.82707276689618e-11
100188954 12.2928303772133 1.15973255761316 0.492023406632359 0.00816058444978025 0.0245781153509529
100190939 1462.03705394196 -1.57209363983481 0.289441336817889 1.86531719414307e-08 1.92628121951263e-07
100190986 1005.04014248935 1.21727739988989 0.508036867110273 0.0064179040810665 0.0200305218039478
100192378 80.5696308875457 1.90659823275649 0.64533638813688 0.0005329427225329 0.00227055694023375
1002 266.959058591758 -1.73541385782856 0.365715208762458 5.70462864266713e-07 4.66281808360089e-06
10020 2353.96183918677 1.40106555077913 0.194784381247093 2.31838195639117e-13 4.34722285356963e-12
10021 58.6559067858834 -0.795871308350666 0.336334498890815 0.0122633356195096 0.0346430230938108
10024 622.282766131985 1.40827967955631 0.29932991146515 8.85689724937981e-07 6.99367828307984e-06
10026 399.356436428211 -1.0357440920817 0.268394979470944 6.24408807351561e-05 0.000334905863988663
100268168 22.2737789222643 0.885068469375834 0.402444788061071 0.0159579416180925 0.0430082271234905
100270746 22.9976820441024 2.47875747108739 0.455962585086335 1.00927480446741e-08 1.08293703043969e-07
100270804 30.0381564678086 1.23321898776246 0.450184200950947 0.00220704714070297 0.00794341855978949
100271715 17.5142986609551 -1.03121912537437 0.466030054684582 0.0142840665812734 0.0392413300707964
100271722 38.4226494180523 2.76197982127806 0.410660537388504 9.17772117424956e-13 1.61506531387251e-11
100271835 746.289231158146 -1.27979654758769 0.269759826178301 8.70130633290221e-07 6.89138253152038e-06
100271836 4535.95274164326 0.711022020270191 0.2983280976758 0.0123792552904236 0.0349145796027535
100271927 466.938973160881 0.935381042499875 0.295405943242904 0.000883768351373 0.00354612888524762
100272147 276.244193902137 0.76386840996483 0.330228046915001 0.0139283348072486 0.0384086033436829
100272216 101.683203324297 2.27757945429045 0.544385410614145 3.73892171406953e-06 2.61749248303082e-05
100272217 50.0069038883538 2.07904093886592 0.319870187285818 1.62464445352673e-11 2.4779339395649e-10
100286844 56.4754602821859 1.82608484056569 0.537841202490052 0.000156378869096626 0.000762973187088168
100287015 60.4920377615365 1.04198425788629 0.451090488346742 0.0099916152197059 0.0291634488075519
100287029 60.5089549176122 -0.658423629757026 0.285282622525127 0.0164164292557706 0.0440308890592505
100287177 8.16072043360853 2.04940990906263 0.814268207867432 0.00149934557366016 0.0056383474723917
100287205 127.162589329247 -1.97614605364122 1.23115105584572 0.0139422501691117 0.0384219521062346
100287216 92.5011516019143 -0.869461817171678 0.402339088112139 0.0182712167598878 0.0482777906648559
100287226 175.283179655836 -1.38816845858153 0.366409041967841 5.96807511702838e-05 0.000321977956746918
100287482 41.7048031246343 2.18631090692033 0.409171693616697 2.4317040218943e-08 2.46902513877709e-07
100287639 161.891545375861 0.655613241650326 0.279473402614664 0.0141910868569917 0.0390135396513019
100287722 9.36724797725384 1.27634943328963 0.586211161246393 0.0112822254696802 0.0323374916318888
100287765 137.437845646662 0.665578599799417 0.212534851728063 0.00137695314100693 0.00523529058820345
100288069 256.822810499844 0.727037799857504 0.242595883664604 0.00201392194634361 0.00731424388473051
100288077 11.316073094832 -1.03320648641641 0.453837039462979 0.0113278871670252 0.0324242505278026
100288198 48.5005081343748 -0.71579911620492 0.316470223736021 0.0168610760292405 0.0450522503520159
100288428 45.0023382614969 1.32028936958158 0.380634091736997 0.000225739558457496 0.0010617432687281
100288831 21.8503389641533 1.63051136740319 0.563588198605142 0.0010570514985352 0.00414556877065398
100288842 122.645108417095 1.33189999535607 0.338188006325174 2.81676647986772e-05 0.000164317846180214
100288846 23.9049475849014 1.41494095687073 0.695851655582066 0.0101197811216535 0.0294887496690164
100288911 23.2640066635927 -3.76816622767748 0.526808153366166 1.0132231193947e-13 1.97331494366015e-12
100289092 63.0352571403673 2.00721602341319 0.51522732666574 2.04220616102948e-05 0.00012268304321508
100289137 23.1766029226064 2.16911499706497 0.603203676329238 5.64410023321062e-05 0.000306373338300177
100289178 16.8883441167077 -1.83723664432221 0.443356909662504 1.00483840416115e-05 6.46578389546855e-05
100289230 75.7585196225928 1.39739913051252 0.419073109571798 0.000294430674958817 0.00134589605581457
100289341 46.8046731768166 1.74370637290159 0.544813075081012 0.000256970788201577 0.00119299815487443
100289361 57.3134911137363 3.1979464477764 0.387511779506497 5.65744785865664e-17 1.45349722290972e-15
100289410 27.2539139585119 2.21316288690221 0.668729035558833 0.000130648978391896 0.000650020886617261
100289509 8.90253766755915 1.72848647604909 0.590987577278157 0.000768839953543478 0.00313972643065498
100289511 11.1727080835661 2.00644048351283 0.955993091999237 0.00516397588771224 0.0166273649829956
100289561 35.7955757971168 0.98474746160588 0.336757927513049 0.00196407564392948 0.00714792528485252
100294145 284.172978631451 -1.54294884239147 0.56959557923676 0.00201245322798345 0.00731016383603458
100302117 250.75442247002 1.21652172863127 0.590245189650451 0.0137440398875873 0.0380043527194648
100302138 7.80274824737442 2.0336951232338 0.693156824267438 0.000656253509225742 0.00272919444148666
100302232 14.5797778936022 -1.35903605305808 0.438470228270061 0.000700266753637881 0.00289204978043581
100302239 64.3974262704525 -3.73058599671664 0.442528948575984 2.15154223403119e-18 6.10565001265955e-17
100302526 14.5594298227298 1.54791904090099 0.550271856598694 0.00151264960721869 0.00567880691342784
100302691 19.0591862175615 -1.82850117421334 0.704374220456271 0.00173168020800911 0.00639450026226285
100309464 27.2183425278343 -1.95535028163332 0.99318478169774 0.00817603720584086 0.0246176514930523
100310812 622.826224908206 1.42439034644883 0.533370680604727 0.00221065917680615 0.0079550662541197
100313769 253.792514734021 1.22272814941322 0.595936439188436 0.0138617136448877 0.0382797388288903
100313780 3.45487014376218 1.67635023046022 0.969776999908124 0.0171529122511567 0.0456956253756713
100313824 8.19495833935643 1.74250125621764 0.647971690413303 0.0014434984740165 0.00545693976695168
10036 1414.21829928519 1.20992861685011 0.307234967520899 3.46051807789281e-05 0.000198104834259034
100379224 24.5034553942011 -2.29390205311875 0.626762745762344 4.80098891999279e-05 0.000266092236522295
100379345 30.1018957817138 -1.56742239698219 0.415140328079297 5.45853473856394e-05 0.000297061082793108
10038 1119.71506399439 1.26009179930563 0.452671506319652 0.00194270079635755 0.0070836841582643
10039 154.626017739655 1.76504372505038 0.372636648688294 3.84162368338567e-07 3.23631917629634e-06
1004 2602.7282731687 -2.11900289347034 0.402861605102613 3.11201630538656e-08 3.10907905545226e-07
10040 132.965758730787 -3.57240261180602 0.451675326386937 2.61883017769864e-16 6.40932194935031e-15
10042 1905.32670698031 0.797551276382204 0.221884436571634 0.000222153276364438 0.00104673600281219
100422858 3.27335271697624 2.17169915082373 1.12211170066234 0.00654726009228919 0.0203925731021354
100422911 32.0440838711225 2.984547580968 0.488375844835964 2.98966734631724e-10 3.93113401997118e-09
100422945 4.50110343908143 -4.16325075078003 1.5139095241459 0.000387318652162724 0.00171430814682937
100422969 2.64477651930707 3.13837224498447 2.18126197245989 0.00715904244122543 0.0220062332627766
100423006 2.72705615715701 -2.0895429457018 1.32792241521451 0.0144020599319983 0.0395244501893187
100423019 11.2671404212979 8.31676147923278 2.73807407905422 1.75988818203535e-09 2.09661411444504e-08
10044 169.413285108718 -3.18952154880739 0.480657793171471 3.4952494460934e-12 5.75384376157056e-11
10046 680.686986569318 1.07022169837123 0.272859886073981 4.2888491505177e-05 0.000240452692045709
100499183 22.6526570781623 -1.48558771134401 0.369213102274482 1.88943621569332e-05 0.000114283899103507
100499227 35.9193328914726 2.67711363589777 0.459850728107061 1.53559125124819e-09 1.84707197664342e-08
100499405 3210.41823371011 0.767978751422147 0.289926300357808 0.00550308552622432 0.0175716923967072
100499467 400.319308133707 3.22080782443562 0.336615995408758 2.06384996502146e-22 8.22819279840005e-21
100499489 39.5712144979649 -2.36652236038822 0.506770609992629 4.01527202857973e-07 3.3737359956621e-06
1005 27.1091325192177 -1.55396504189503 0.618808423653187 0.00368510520366929 0.0124208152558909
100500819 336.373533217497 0.763521665169143 0.282363233713064 0.00462213219403605 0.0151073859113391
100500862 47.9212743610895 1.90046198215674 0.475946419117595 8.69691180150965e-06 5.67232808990747e-05
100500908 23.1803002139943 -1.90859050809879 0.717595648648064 0.00151921010497602 0.0056983837566163
100505483 52.6443107686197 5.05895576813987 0.640333344363487 6.5998797326907e-16 1.55243837712291e-14
100505503 33237.1658391476 1.37118723853883 0.254132097690208 3.15077291799395e-08 3.14483086628627e-07
100505540 5.15963187097454 1.56789353525463 0.712977239449951 0.00708600002863951 0.0218214527141345
100505549 160.175589000495 1.33817084919865 0.324422134843245 1.36491316727325e-05 8.5362516251624e-05
100505576 31.6525635648749 -1.69344407653918 0.36239911318269 8.46558436186915e-07 6.71474038743986e-06
100505636 201.19458518639 -1.51120609934952 0.760526374113083 0.0124783631156886 0.0351566339045952
100505648 40.0017945516132 1.20422887980806 0.47173427251766 0.0041251986390105 0.0136817257070112
100505666 18.9340042954161 1.19560671198038 0.392437290970189 0.00118092380423418 0.00456540484580672
100505681 25.0943610243844 1.56841585949238 0.382642625608417 1.17032924387345e-05 7.42904650458799e-05
100505695 58.1238542896411 1.43821728127897 0.569451480571557 0.00347000997681644 0.0117951366745671
100505715 50.295990978798 -2.95465515603065 0.41829425547356 2.72806369164685e-13 5.07942905471976e-12
100505738 499.395301700497 4.25709040311474 0.880464841638407 5.83729940901594e-08 5.59418870479255e-07
100505761 77.663456164877 2.2029053652628 0.386979241364378 2.14933679545509e-09 2.52505327190812e-08
100505795 9.39278904841978 -1.36531421880105 0.615143575675312 0.010071063477138 0.0293589112931715
100505806 134.365875950499 -5.92325423045345 0.463441911848568 8.15292482831404e-39 8.06529993529945e-37
100505812 29.4615378244144 -0.97946190869144 0.35747231330346 0.00322685987621099 0.0110879116343754
100505817 12.3975671587094 -3.93464092414285 1.17156464618355 0.000104024631156595 0.00053039533756867
100505865 11.657118452549 -1.73733605147855 0.66436895811864 0.00214425687094124 0.0077345234209961
100505881 599.237182764188 -5.91285825881451 0.386671161524939 6.02642318343399e-54 1.27579378793298e-51
100505894 197.394752102248 0.829329196397692 0.247072956919011 0.000485296196246818 0.00209198136317351
100505912 13.007946825229 1.71106435262362 0.675665457458774 0.00287251086281524 0.00999108963992884
100505929 31.0309681600173 5.25671117402495 0.944780384541411 1.66581120933062e-09 1.99126049133423e-08
100505933 7.72121355283661 -1.69867080102617 0.658675729559832 0.00251515850887776 0.00890995743523129
100505967 56.1242340647462 1.25085543470565 0.568495558240623 0.0097897118825721 0.0286452246792055
100505975 7.94397818172743 1.49801929893158 0.692628243516033 0.00851151140032088 0.0254575722442488
100506033 121.46571322034 -0.788138455699458 0.232280759075922 0.000482681376381205 0.00208198140545846
100506054 221.662689869538 0.718729323940631 0.311518026022473 0.0151032412294617 0.0410549071427458
100506060 518.395396132463 0.667302624031486 0.261880602507307 0.00813625023479296 0.0245187782876252
100506083 41.3232184212499 1.58727280564536 0.347612928930805 1.82209093187429e-06 1.36110321198937e-05
100506172 16.7180759094905 -2.28652309377643 0.682475578887996 0.000120893594104867 0.000605899002651521
100506190 383.630591551956 1.5814200165222 0.398218850762081 1.73768698032419e-05 0.000105861391002772
100506311 78.3453788934348 5.43546543151844 0.457857129999144 1.21316695190299e-32 8.50421999065772e-31
100506321 9.42489677620997 1.2827310503125 0.546571748954516 0.00593481185321562 0.018735455850369
100506334 35.7805595266749 -3.31653662175634 0.486603617423255 7.27007244448434e-13 1.29333977856919e-11
100506343 113.4969996556 1.18077646313815 0.196852543847521 9.3711608619305e-10 1.16016067512906e-08
100506368 7.8747002376133 -2.21107144429996 0.661573331784891 0.000146625365175387 0.000720533653844696
100506388 5.20530583835989 1.93969957267961 0.873116243957538 0.00480212354577058 0.015616122191085
100506394 17.893183382685 -1.53955816246242 0.559263906141978 0.00168994997343903 0.00625458757652172
100506428 969.436503885046 0.722491608087235 0.306893665713122 0.0131579518699644 0.0366904427143238
100506433 15.6298156894048 -3.30744209834545 0.545704059221667 2.12903163333371e-10 2.84902652829802e-09
100506436 10.5262887276432 1.26493354901401 0.47069223587709 0.00305222023886386 0.010561540120423
100506469 46.0046677218902 0.728359121942195 0.301239108437327 0.0114010463775874 0.0325986158581207
100506581 700.618302563145 2.15772539676436 0.867906328416157 0.00130346498676338 0.00497913276250104
100506639 79.6814858836743 0.717682345232442 0.246996460815876 0.00253649303800287 0.00897352232862981
100506649 118.117882139472 1.80378874766277 0.408125901618241 1.80242676902939e-06 1.34831712722093e-05
100506655 20.9373847378248 0.983315136293104 0.421585232809345 0.0105467032575999 0.0305268947174446
100506658 192.603035720033 -1.85301113045566 0.352956149792649 4.10246187643181e-08 4.03386520780591e-07
100506660 42.7224801782776 1.3819774280818 0.397427981522929 0.000187640696815703 0.000900352119580335
100506686 131.201834582883 1.97241269757629 0.353981099597854 5.55867705820353e-09 6.17851185563135e-08
100506696 37.3438026707031 -1.5411283365123 0.513702724775883 0.000735181147380162 0.00301916292726247
100506697 18.9911723344579 -1.12813285446281 0.405813944879558 0.0024866800169342 0.0088253170089685
100506710 2355.81516614083 0.777865460289441 0.304313641802275 0.00708920711906725 0.0218232535568785
100506736 35.0184762439991 -3.79867598313609 0.404461418857403 1.61326246032584e-21 5.85810742454512e-20
100506755 7.4580519009607 2.63435642689168 0.717361047873081 5.3627425476493e-05 0.000292903146887863
100506826 16.4662495145418 1.33332915806095 0.544372677964089 0.00558269980253817 0.0177696218342705
100506844 229.398650345807 1.0453718433514 0.273359827560001 6.82412242283374e-05 0.000362708189031861
100506888 22.7946225393754 0.926367628583726 0.360012369334484 0.00519362312096395 0.0167146551339019
100506930 1659.05642346882 1.74249914899676 0.565119482229845 0.000394572924363671 0.00174023100182894
